date,159915,510300,512010,512100,512170,512760,512800,512880,515030,518880,588000
2012-04-09,0.691,,,,,,,,,,
2012-04-10,0.7,,,,,,,,,,
2012-04-11,0.701,,,,,,,,,,
2012-04-12,0.718,,,,,,,,,,
2012-04-13,0.722,,,,,,,,,,
2012-04-16,0.719,,,,,,,,,,
2012-04-17,0.71,,,,,,,,,,
2012-04-18,0.728,,,,,,,,,,
2012-04-19,0.728,,,,,,,,,,
2012-04-20,0.729,,,,,,,,,,
2012-04-23,0.686,,,,,,,,,,
2012-04-24,0.683,,,,,,,,,,
2012-04-25,0.684,,,,,,,,,,
2012-04-26,0.681,,,,,,,,,,
2012-04-27,0.688,,,,,,,,,,
2012-05-02,0.698,,,,,,,,,,
2012-05-03,0.703,,,,,,,,,,
2012-05-04,0.719,,,,,,,,,,
2012-05-07,0.737,,,,,,,,,,
2012-05-08,0.734,,,,,,,,,,
2012-05-09,0.724,,,,,,,,,,
2012-05-10,0.732,,,,,,,,,,
2012-05-11,0.722,,,,,,,,,,
2012-05-14,0.722,,,,,,,,,,
2012-05-15,0.724,,,,,,,,,,
2012-05-16,0.714,,,,,,,,,,
2012-05-17,0.72,,,,,,,,,,
2012-05-18,0.712,,,,,,,,,,
2012-05-21,0.708,,,,,,,,,,
2012-05-22,0.721,,,,,,,,,,
2012-05-23,0.716,,,,,,,,,,
2012-05-24,0.716,,,,,,,,,,
2012-05-25,0.706,,,,,,,,,,
2012-05-28,0.712,2.604,,,,,,,,,
2012-05-29,0.725,2.644,,,,,,,,,
2012-05-30,0.732,2.636,,,,,,,,,
2012-05-31,0.74,2.63,,,,,,,,,
2012-06-01,0.739,2.63,,,,,,,,,
2012-06-04,0.723,2.558,,,,,,,,,
2012-06-05,0.721,2.561,,,,,,,,,
2012-06-06,0.72,2.559,,,,,,,,,
2012-06-07,0.717,2.543,,,,,,,,,
2012-06-08,0.721,2.534,,,,,,,,,
2012-06-11,0.744,2.564,,,,,,,,,
2012-06-12,0.741,2.548,,,,,,,,,
2012-06-13,0.752,2.585,,,,,,,,,
2012-06-14,0.745,2.574,,,,,,,,,
2012-06-15,0.747,2.584,,,,,,,,,
2012-06-18,0.759,2.592,,,,,,,,,
2012-06-19,0.752,2.573,,,,,,,,,
2012-06-20,0.754,2.57,,,,,,,,,
2012-06-21,0.744,2.53,,,,,,,,,
2012-06-25,0.73,2.48,,,,,,,,,
2012-06-26,0.721,2.48,,,,,,,,,
2012-06-27,0.725,2.471,,,,,,,,,
2012-06-28,0.716,2.457,,,,,,,,,
2012-06-29,0.734,2.485,,,,,,,,,
2012-07-02,0.75,2.485,,,,,,,,,
2012-07-03,0.749,2.489,,,,,,,,,
2012-07-04,0.743,2.489,,,,,,,,,
2012-07-05,0.728,2.461,,,,,,,,,
2012-07-06,0.745,2.501,,,,,,,,,
2012-07-09,0.725,2.451,,,,,,,,,
2012-07-10,0.72,2.441,,,,,,,,,
2012-07-11,0.726,2.452,,,,,,,,,
2012-07-12,0.738,2.474,,,,,,,,,
2012-07-13,0.73,2.478,,,,,,,,,
2012-07-16,0.697,2.438,,,,,,,,,
2012-07-17,0.702,2.443,,,,,,,,,
2012-07-18,0.707,2.443,,,,,,,,,
2012-07-19,0.714,2.451,,,,,,,,,
2012-07-20,0.71,2.433,,,,,,,,,
2012-07-23,0.711,2.403,,,,,,,,,
2012-07-24,0.711,2.408,,,,,,,,,
2012-07-25,0.713,2.393,,,,,,,,,
2012-07-26,0.712,2.382,,,,,,,,,
2012-07-27,0.709,2.385,,,,,,,,,
2012-07-30,0.694,2.377,,,,,,,,,
2012-07-31,0.683,2.371,,,,,,,,,
2012-08-01,0.695,2.389,,,,,,,,,
2012-08-02,0.695,2.371,,,,,,,,,
2012-08-03,0.719,2.385,,,,,,,,,
2012-08-06,0.736,2.416,,,,,,,,,
2012-08-07,0.741,2.419,,,,,,,,,
2012-08-08,0.735,2.421,,,,,,,,,
2012-08-09,0.748,2.445,,,,,,,,,
2012-08-10,0.748,2.438,,,,,,,,,
2012-08-13,0.732,2.392,,,,,,,,,
2012-08-14,0.742,2.388,,,,,,,,,
2012-08-15,0.734,2.366,,,,,,,,,
2012-08-16,0.729,2.359,,,,,,,,,
2012-08-17,0.727,2.349,,,,,,,,,
2012-08-20,0.736,2.336,,,,,,,,,
2012-08-21,0.753,2.345,,,,,,,,,
2012-08-22,0.752,2.328,,,,,,,,,
2012-08-23,0.755,2.339,,,,,,,,,
2012-08-24,0.739,2.316,,,,,,,,,
2012-08-27,0.728,2.268,,,,,,,,,
2012-08-28,0.733,2.268,,,,,,,,,
2012-08-29,0.731,2.253,,,,,,,,,
2012-08-30,0.707,2.243,,,,,,,,,
2012-08-31,0.713,2.243,,,,,,,,,
2012-09-03,0.729,2.257,,,,,,,,,
2012-09-04,0.728,2.233,,,,,,,,,
2012-09-05,0.736,2.232,,,,,,,,,
2012-09-06,0.744,2.254,,,,,,,,,
2012-09-07,0.766,2.357,,,,,,,,,
2012-09-10,0.767,2.365,,,,,,,,,
2012-09-11,0.766,2.347,,,,,,,,,
2012-09-12,0.766,2.359,,,,,,,,,
2012-09-13,0.751,2.336,,,,,,,,,
2012-09-14,0.748,2.352,,,,,,,,,
2012-09-17,0.727,2.297,,,,,,,,,
2012-09-18,0.729,2.269,,,,,,,,,
2012-09-19,0.734,2.278,,,,,,,,,
2012-09-20,0.712,2.229,,,,,,,,,
2012-09-21,0.694,2.228,,,,,,,,,
2012-09-24,0.696,2.248,,,,,,,,,
2012-09-25,0.684,2.245,,,,,,,,,
2012-09-26,0.666,2.221,,,,,,,,,
2012-09-27,0.683,2.285,,,,,,,,,
2012-09-28,0.696,2.338,,,,,,,,,
2012-10-08,0.697,2.303,,,,,,,,,
2012-10-09,0.717,2.356,,,,,,,,,
2012-10-10,0.725,2.356,,,,,,,,,
2012-10-11,0.717,2.34,,,,,,,,,
2012-10-12,0.711,2.338,,,,,,,,,
2012-10-15,0.708,2.33,,,,,,,,,
2012-10-16,0.709,2.331,,,,,,,,,
2012-10-17,0.713,2.34,,,,,,,,,
2012-10-18,0.724,2.369,,,,,,,,,
2012-10-19,0.723,2.369,,,,,,,,,
2012-10-22,0.728,2.378,,,,,,,,,
2012-10-23,0.713,2.351,,,,,,,,,
2012-10-24,0.711,2.347,,,,,,,,,
2012-10-25,0.699,2.328,,,,,,,,,
2012-10-26,0.688,2.276,,,,,,,,,
2012-10-29,0.692,2.265,,,,,,,,,
2012-10-30,0.692,2.27,,,,,,,,,
2012-10-31,0.695,2.286,,,,,,,,,
2012-11-01,0.706,2.334,,,,,,,,,
2012-11-02,0.705,2.339,,,,,,,,,
2012-11-05,0.696,2.333,,,,,,,,,
2012-11-06,0.693,2.324,,,,,,,,,
2012-11-07,0.692,2.322,,,,,,,,,
2012-11-08,0.679,2.28,,,,,,,,,
2012-11-09,0.678,2.274,,,,,,,,,
2012-11-12,0.682,2.282,,,,,,,,,
2012-11-13,0.671,2.247,,,,,,,,,
2012-11-14,0.669,2.253,,,,,,,,,
2012-11-15,0.663,2.226,,,,,,,,,
2012-11-16,0.661,2.205,,,,,,,,,
2012-11-19,0.661,2.205,,,,,,,,,
2012-11-20,0.661,2.199,,,,,,,,,
2012-11-21,0.666,2.226,,,,,,,,,
2012-11-22,0.655,2.213,,,,,,,,,
2012-11-23,0.656,2.225,,,,,,,,,
2012-11-26,0.643,2.211,,,,,,,,,
2012-11-27,0.62,2.187,,,,,,,,,
2012-11-28,0.611,2.163,,,,,,,,,
2012-11-29,0.607,2.155,,,,,,,,,
2012-11-30,0.608,2.165,,,,,,,,,
2012-12-03,0.598,2.145,,,,,,,,,
2012-12-04,0.603,2.162,,,,,,,,,
2012-12-05,0.627,2.238,,,,,,,,,
2012-12-06,0.626,2.235,,,,,,,,,
2012-12-07,0.641,2.28,,,,,,,,,
2012-12-10,0.649,2.301,,,,,,,,,
2012-12-11,0.642,2.294,,,,,,,,,
2012-12-12,0.642,2.299,,,,,,,,,
2012-12-13,0.633,2.281,,,,,,,,,
2012-12-14,0.661,2.396,,,,,,,,,
2012-12-17,0.654,2.403,,,,,,,,,
2012-12-18,0.649,2.399,,,,,,,,,
2012-12-19,0.654,2.405,,,,,,,,,
2012-12-20,0.661,2.421,,,,,,,,,
2012-12-21,0.671,2.411,,,,,,,,,
2012-12-24,0.683,2.413,,,,,,,,,
2012-12-25,0.697,2.479,,,,,,,,,
2012-12-26,0.711,2.486,,,,,,,,,
2012-12-27,0.703,2.481,,,,,,,,,
2012-12-28,0.709,2.517,,,,,,,,,
2012-12-31,0.713,2.557,,,,,,,,,
2013-01-04,0.708,2.563,,,,,,,,,
2013-01-07,0.721,2.567,,,,,,,,,
2013-01-08,0.737,2.556,,,,,,,,,
2013-01-09,0.735,2.554,,,,,,,,,
2013-01-10,0.743,2.56,,,,,,,,,
2013-01-11,0.731,2.522,,,,,,,,,
2013-01-14,0.762,2.61,,,,,,,,,
2013-01-15,0.78,2.625,,,,,,,,,
2013-01-16,0.774,2.606,,,,,,,,,
2013-01-17,0.768,2.59,,,,,,,,,
2013-01-18,0.79,2.628,,,,,,,,,
2013-01-21,0.794,2.637,,,,,,,,,
2013-01-22,0.774,2.633,,,,,,,,,
2013-01-23,0.781,2.638,,,,,,,,,
2013-01-24,0.759,2.621,,,,,,,,,
2013-01-25,0.763,2.609,,,,,,,,,
2013-01-28,0.786,2.679,,,,,,,,,
2013-01-29,0.792,2.699,,,,,,,,,
2013-01-30,0.784,2.714,,,,,,,,,
2013-01-31,0.78,2.721,,,,,,,,,
2013-02-01,0.783,2.773,,,,,,,,,
2013-02-04,0.771,2.778,,,,,,,,,
2013-02-05,0.784,2.798,,,,,,,,,
2013-02-06,0.791,2.806,,,,,,,,,
2013-02-07,0.806,2.793,,,,,,,,,
2013-02-08,0.822,2.802,,,,,,,,,
2013-02-18,0.832,2.761,,,,,,,,,
2013-02-19,0.818,2.717,,,,,,,,,
2013-02-20,0.851,2.729,,,,,,,,,
2013-02-21,0.838,2.633,,,,,,,,,
2013-02-22,0.835,2.625,,,,,,,,,
2013-02-25,0.854,2.629,,,,,,,,,
2013-02-26,0.85,2.591,,,,,,,,,
2013-02-27,0.842,2.615,,,,,,,,,
2013-02-28,0.86,2.702,,,,,,,,,
2013-03-01,0.885,2.699,,,,,,,,,
2013-03-04,0.863,2.573,,,,,,,,,
2013-03-05,0.887,2.646,,,,,,,,,
2013-03-06,0.902,2.674,,,,,,,,,
2013-03-07,0.88,2.642,,,,,,,,,
2013-03-08,0.863,2.638,,,,,,,,,
2013-03-11,0.867,2.62,,,,,,,,,
2013-03-12,0.836,2.583,,,,,,,,,
2013-03-13,0.832,2.555,,,,,,,,,
2013-03-14,0.84,2.56,,,,,,,,,
2013-03-15,0.853,2.562,,,,,,,,,
2013-03-18,0.85,2.535,,,,,,,,,
2013-03-19,0.841,2.557,,,,,,,,,
2013-03-20,0.864,2.634,,,,,,,,,
2013-03-21,0.88,2.641,,,,,,,,,
2013-03-22,0.878,2.648,,,,,,,,,
2013-03-25,0.88,2.644,,,,,,,,,
2013-03-26,0.872,2.601,,,,,,,,,
2013-03-27,0.882,2.607,,,,,,,,,
2013-03-28,0.864,2.527,,,,,,,,,
2013-03-29,0.86,2.52,,,,,,,,,
2013-04-01,0.875,2.516,,,,,,,,,
2013-04-02,0.847,2.52,,,,,,,,,
2013-04-03,0.829,2.515,,,,,,,,,
2013-04-08,0.854,2.503,,,,,,,,,
2013-04-09,0.86,2.518,,,,,,,,,
2013-04-10,0.849,2.518,,,,,,,,,
2013-04-11,0.849,2.507,,,,,,,,,
2013-04-12,0.844,2.499,,,,,,,,,
2013-04-15,0.834,2.474,,,,,,,,,
2013-04-16,0.842,2.489,,,,,,,,,
2013-04-17,0.866,2.495,,,,,,,,,
2013-04-18,0.871,2.5,,,,,,,,,
2013-04-19,0.891,2.57,,,,,,,,,
2013-04-22,0.915,2.562,,,,,,,,,
2013-04-23,0.892,2.485,,,,,,,,,
2013-04-24,0.926,2.527,,,,,,,,,
2013-04-25,0.898,2.501,,,,,,,,,
2013-04-26,0.89,2.478,,,,,,,,,
2013-05-02,0.914,2.48,,,,,,,,,
2013-05-03,0.938,2.524,,,,,,,,,
2013-05-06,0.953,2.553,,,,,,,,,
2013-05-07,0.95,2.559,,,,,,,,,
2013-05-08,0.982,2.575,,,,,,,,,
2013-05-09,0.99,2.562,,,,,,,,,
2013-05-10,0.987,2.572,,,,,,,,,
2013-05-13,0.991,2.562,,,,,,,,,
2013-05-14,0.971,2.525,,,,,,,,,
2013-05-15,1.01,2.537,,,,,,,,,
2013-05-16,1.007,2.588,,,,,,,,,
2013-05-17,1.017,2.632,,,,,,,,,
2013-05-20,1.048,2.647,,,,,,,,,
2013-05-21,1.073,2.647,,,,,,,,,
2013-05-22,1.039,2.65,,,,,,,,,
2013-05-23,1.043,2.622,,,,,,,,,
2013-05-24,1.07,2.636,,,,,,,,,
2013-05-27,1.085,2.63,,,,,,,,,
2013-05-28,1.054,2.684,,,,,,,,,
2013-05-29,1.064,2.675,,,,,,,,,
2013-05-30,1.068,2.668,,,,,,,,,
2013-05-31,1.067,2.638,,,,,,,,,
2013-06-03,1.046,2.643,,,,,,,,,
2013-06-04,1.02,2.605,,,,,,,,,
2013-06-05,1.035,2.598,,,,,,,,,
2013-06-06,1.018,2.573,,,,,,,,,
2013-06-07,1.032,2.527,,,,,,,,,
2013-06-13,1.024,2.45,,,,,,,,,
2013-06-14,1.069,2.467,,,,,,,,,
2013-06-17,1.067,2.452,,,,,,,,,
2013-06-18,1.068,2.468,,,,,,,,,
2013-06-19,1.064,2.454,,,,,,,,,
2013-06-20,1.023,2.378,,,,,,,,,
2013-06-21,1.027,2.367,,,,,,,,,
2013-06-24,0.963,2.224,,,,,,,,,
2013-06-25,0.986,2.225,,,,,,,,,
2013-06-26,1.045,2.22,,,,,,,,,
2013-06-27,1.02,2.221,,,,,,,,,
2013-06-28,1.003,2.261,,,,,,,,,
2013-07-01,1.06,2.27,,,,,,,,,
2013-07-02,1.083,2.277,,,,,,,,,
2013-07-03,1.1,2.272,,,,,,,,,
2013-07-04,1.087,2.288,,,,,,,,,
2013-07-05,1.052,2.296,,,,,,,,,
2013-07-08,1.027,2.235,,,,,,,,,
2013-07-09,1.048,2.23,,,,,,,,,
2013-07-10,1.069,2.291,,,,,,,,,
2013-07-11,1.082,2.404,,,,,,,,,
2013-07-12,1.092,2.345,,,,,,,,,
2013-07-15,1.138,2.378,,,,,,,,,
2013-07-16,1.137,2.392,,,,,,,,,
2013-07-17,1.126,2.357,,,,,,,,,
2013-07-18,1.124,2.321,,,,,,,,,
2013-07-19,1.106,2.258,,,,,,,,,
2013-07-22,1.154,2.272,,,,,,,,,
2013-07-23,1.173,2.342,,,,,,,,,
2013-07-24,1.2,2.325,,,,,,,,,
2013-07-25,1.147,2.319,,,,,,,,,
2013-07-26,1.152,2.298,,,,,,,,,
2013-07-29,1.124,2.254,,,,,,,,2.626,
2013-07-30,1.11,2.267,,,,,,,,2.646,
2013-07-31,1.122,2.272,,,,,,,,2.657,
2013-08-01,1.177,2.331,,,,,,,,2.643,
2013-08-02,1.169,2.327,,,,,,,,2.578,
2013-08-05,1.193,2.36,,,,,,,,2.63,
2013-08-06,1.196,2.375,,,,,,,,2.591,
2013-08-07,1.162,2.359,,,,,,,,2.574,
2013-08-08,1.171,2.36,,,,,,,,2.586,
2013-08-09,1.161,2.37,,,,,,,,2.616,
2013-08-12,1.152,2.44,,,,,,,,2.659,
2013-08-13,1.163,2.44,,,,,,,,2.675,
2013-08-14,1.172,2.435,,,,,,,,2.64,
2013-08-15,1.151,2.407,,,,,,,,2.68,
2013-08-16,1.117,2.39,,,,,,,,2.712,
2013-08-19,1.164,2.41,,,,,,,,2.737,
2013-08-20,1.16,2.393,,,,,,,,2.705,
2013-08-21,1.164,2.393,,,,,,,,2.724,
2013-08-22,1.181,2.385,,,,,,,,2.714,
2013-08-23,1.198,2.37,,,,,,,,2.733,
2013-08-26,1.22,2.422,,,,,,,,2.772,
2013-08-27,1.229,2.422,,,,,,,,2.779,
2013-08-28,1.209,2.411,,,,,,,,2.827,
2013-08-29,1.207,2.404,,,,,,,,2.796,
2013-08-30,1.171,2.4,,,,,,,,2.787,
2013-09-02,1.197,2.402,,,,,,,,2.767,
2013-09-03,1.214,2.438,,,,,,,,2.762,
2013-09-04,1.215,2.437,,,,,,,,2.787,
2013-09-05,1.248,2.427,,,,,,,,2.751,
2013-09-06,1.262,2.441,,,,,,,,2.725,
2013-09-09,1.255,2.53,,,,,,,,2.756,
2013-09-10,1.244,2.563,,,,,,,,2.742,
2013-09-11,1.202,2.574,,,,,,,,2.722,
2013-09-12,1.207,2.599,,,,,,,,2.682,
2013-09-13,1.235,2.58,,,,,,,,2.622,
2013-09-16,1.257,2.567,,,,,,,,2.631,
2013-09-17,1.246,2.517,,,,,,,,2.609,
2013-09-18,1.265,2.52,,,,,,,,2.589,
2013-09-23,1.3,2.555,,,,,,,,2.629,
2013-09-24,1.305,2.531,,,,,,,,2.622,
2013-09-25,1.299,2.516,,,,,,,,2.629,
2013-09-26,1.281,2.475,,,,,,,,2.632,
2013-09-27,1.308,2.484,,,,,,,,2.622,
2013-09-30,1.346,2.5,,,,,,,,2.649,
2013-10-08,1.36,2.535,,,,,,,,2.63,
2013-10-09,1.39,2.538,,,,,,,,2.615,
2013-10-10,1.349,2.516,,,,,,,,2.595,
2013-10-11,1.36,2.556,,,,,,,,2.569,
2013-10-14,1.373,2.557,,,,,,,,2.543,
2013-10-15,1.365,2.554,,,,,,,,2.533,
2013-10-16,1.312,2.51,,,,,,,,2.549,
2013-10-17,1.299,2.497,,,,,,,,2.531,
2013-10-18,1.332,2.509,,,,,,,,2.605,
2013-10-21,1.376,2.562,,,,,,,,2.608,
2013-10-22,1.318,2.534,,,,,,,,2.595,
2013-10-23,1.289,2.507,,,,,,,,2.624,
2013-10-24,1.268,2.487,,,,,,,,2.624,
2013-10-25,1.252,2.448,,,,,,,,2.619,
2013-10-28,1.255,2.451,0.24,,,,,,,2.626,
2013-10-29,1.234,2.454,0.238,,,,,,,2.639,
2013-10-30,1.252,2.488,0.241,,,,,,,2.631,
2013-10-31,1.211,2.464,0.236,,,,,,,2.613,
2013-11-01,1.199,2.474,0.239,,,,,,,2.602,
2013-11-04,1.202,2.467,0.234,,,,,,,2.584,
2013-11-05,1.236,2.467,0.235,,,,,,,2.582,
2013-11-06,1.22,2.439,0.231,,,,,,,2.578,
2013-11-07,1.2,2.429,0.227,,,,,,,2.589,
2013-11-08,1.189,2.393,0.223,,,,,,,2.573,
2013-11-11,1.19,2.396,0.23,,,,,,,2.529,
2013-11-12,1.206,2.42,0.233,,,,,,,2.517,
2013-11-13,1.189,2.375,0.229,,,,,,,2.501,
2013-11-14,1.225,2.382,0.232,,,,,,,2.516,
2013-11-15,1.247,2.431,0.234,,,,,,,2.526,
2013-11-18,1.268,2.51,0.235,,,,,,,2.527,
2013-11-19,1.276,2.499,0.234,,,,,,,2.501,
2013-11-20,1.274,2.51,0.235,,,,,,,2.508,
2013-11-21,1.272,2.498,0.235,,,,,,,2.463,
2013-11-22,1.268,2.484,0.233,,,,,,,2.458,
2013-11-25,1.272,2.471,0.234,,,,,,,2.437,
2013-11-26,1.265,2.47,0.233,,,,,,,2.465,
2013-11-27,1.308,2.498,0.235,,,,,,,2.453,
2013-11-28,1.311,2.524,0.237,,,,,,,2.44,
2013-11-29,1.341,2.526,0.238,,,,,,,2.443,
2013-12-02,1.208,2.503,0.232,,,,,,,2.45,
2013-12-03,1.227,2.525,0.237,,,,,,,2.411,
2013-12-04,1.22,2.557,0.24,,,,,,,2.408,
2013-12-05,1.18,2.557,0.241,,,,,,,2.429,
2013-12-06,1.186,2.54,0.241,,,,,,,2.418,
2013-12-09,1.217,2.539,0.24,,,,,,,2.425,
2013-12-10,1.208,2.538,0.238,,,,,,,2.445,
2013-12-11,1.228,2.499,0.236,,,,,,,2.462,
2013-12-12,1.252,2.494,0.239,,,,,,,2.45,
2013-12-13,1.251,2.493,0.238,,,,,,,2.41,
2013-12-16,1.255,2.453,0.235,,,,,,,2.411,
2013-12-17,1.239,2.438,0.236,,,,,,,2.438,
2013-12-18,1.228,2.44,0.237,,,,,,,2.419,
2013-12-19,1.234,2.417,0.234,,,,,,,2.4,
2013-12-20,1.23,2.366,0.232,,,,,,,2.342,
2013-12-23,1.215,2.366,0.238,,,,,,,2.366,
2013-12-24,1.236,2.369,0.238,,,,,,,2.366,
2013-12-25,1.262,2.381,0.237,,,,,,,2.376,
2013-12-26,1.243,2.349,0.237,,,,,,,2.377,
2013-12-27,1.273,2.38,0.238,,,,,,,2.401,
2013-12-30,1.28,2.382,0.237,,,,,,,2.377,
2013-12-31,1.274,2.409,0.239,,,,,,,2.376,
2014-01-02,1.306,2.401,0.244,,,,,,,2.403,
2014-01-03,1.325,2.375,0.242,,,,,,,2.424,
2014-01-06,1.299,2.319,0.237,,,,,,,2.435,
2014-01-07,1.324,2.32,0.238,,,,,,,2.442,
2014-01-08,1.375,2.318,0.24,,,,,,,2.411,
2014-01-09,1.348,2.304,0.239,,,,,,,2.412,
2014-01-10,1.324,2.288,0.234,,,,,,,2.428,
2014-01-13,1.336,2.272,0.232,,,,,,,2.448,
2014-01-14,1.377,2.287,0.233,,,,,,,2.455,
2014-01-15,1.39,2.287,0.236,,,,,,,2.434,
2014-01-16,1.371,2.288,0.235,,,,,,,2.437,
2014-01-17,1.367,2.256,0.231,,,,,,,2.435,
2014-01-20,1.342,2.245,0.227,,,,,,,2.459,
2014-01-21,1.381,2.263,0.229,,,,,,,2.451,
2014-01-22,1.399,2.323,0.233,,,,,,,2.432,
2014-01-23,1.43,2.311,0.233,,,,,,,2.426,
2014-01-24,1.453,2.323,0.233,,,,,,,2.46,
2014-01-27,1.445,2.294,0.229,,,,,,,2.476,
2014-01-28,1.441,2.296,0.23,,,,,,,2.463,
2014-01-29,1.466,2.303,0.231,,,,,,,2.455,
2014-01-30,1.463,2.272,0.23,,,,,,,2.461,
2014-02-07,1.498,2.286,0.228,,,,,,,2.48,
2014-02-10,1.516,2.35,0.236,,,,,,,2.501,
2014-02-11,1.492,2.361,0.237,,,,,,,2.515,
2014-02-12,1.506,2.365,0.238,,,,,,,2.521,
2014-02-13,1.45,2.359,0.234,,,,,,,2.517,
2014-02-14,1.479,2.367,0.237,,,,,,,2.552,
2014-02-17,1.521,2.383,0.239,,,,,,,2.596,
2014-02-18,1.507,2.356,0.238,,,,,,,2.57,
2014-02-19,1.506,2.386,0.241,,,,,,,2.575,
2014-02-20,1.483,2.366,0.239,,,,,,,2.566,
2014-02-21,1.483,2.34,0.238,,,,,,,2.582,
2014-02-24,1.505,2.289,0.238,,,,,,,2.599,
2014-02-25,1.432,2.232,0.232,,,,,,,2.612,
2014-02-26,1.431,2.235,0.233,,,,,,,2.651,
2014-02-27,1.385,2.23,0.226,,,,,,,2.602,
2014-02-28,1.4,2.252,0.227,,,,,,,2.621,
2014-03-03,1.43,2.26,0.228,,,,,,,2.651,
2014-03-04,1.421,2.255,0.227,,,,,,,2.643,
2014-03-05,1.427,2.236,0.224,,,,,,,2.624,
2014-03-06,1.426,2.247,0.222,,,,,,,2.623,
2014-03-07,1.428,2.24,0.225,,,,,,,2.649,
2014-03-10,1.37,2.173,0.22,,,,,,,2.61,
2014-03-11,1.363,2.182,0.222,,,,,,,2.641,
2014-03-12,1.364,2.184,0.223,,,,,,,2.668,
2014-03-13,1.405,2.217,0.225,,,,,,,2.694,
2014-03-14,1.398,2.199,0.224,,,,,,,2.692,
2014-03-17,1.438,2.215,0.226,,,,,,,2.722,
2014-03-18,1.444,2.213,0.227,,,,,,,2.686,
2014-03-19,1.427,2.2,0.224,,,,,,,2.68,
2014-03-20,1.382,2.163,0.218,,,,,,,2.647,
2014-03-21,1.382,2.24,0.221,,,,,,,2.647,
2014-03-24,1.359,2.25,0.22,,,,,,,2.64,
2014-03-25,1.359,2.247,0.219,,,,,,,2.608,
2014-03-26,1.385,2.247,0.223,,,,,,,2.614,
2014-03-27,1.332,2.232,0.22,,,,,,,2.58,
2014-03-28,1.292,2.231,0.216,,,,,,,2.588,
2014-03-31,1.297,2.222,0.214,,,,,,,2.573,
2014-04-01,1.321,2.234,0.216,,,,,,,2.555,
2014-04-02,1.292,2.251,0.214,,,,,,,2.561,
2014-04-03,1.294,2.236,0.214,,,,,,,2.573,
2014-04-04,1.314,2.262,0.216,,,,,,,2.564,
2014-04-08,1.318,2.314,0.22,,,,,,,2.606,
2014-04-09,1.336,2.31,0.221,,,,,,,2.61,
2014-04-10,1.347,2.346,0.221,,,,,,,2.618,
2014-04-11,1.329,2.345,0.224,,,,,,,2.62,
2014-04-14,1.339,2.344,0.224,,,,,,,2.649,
2014-04-15,1.333,2.304,0.221,,,,,,,2.61,
2014-04-16,1.328,2.304,0.221,,,,,,,2.59,
2014-04-17,1.337,2.3,0.22,,,,,,,2.586,
2014-04-18,1.344,2.296,0.22,,,,,,,2.579,
2014-04-21,1.329,2.256,0.217,,,,,,,2.565,
2014-04-22,1.303,2.271,0.216,,,,,,,2.577,
2014-04-23,1.297,2.265,0.215,,,,,,,2.575,
2014-04-24,1.284,2.269,0.213,,,,,,,2.573,
2014-04-25,1.26,2.242,0.211,,,,,,,2.59,
2014-04-28,1.228,2.212,0.206,,,,,,,2.631,
2014-04-29,1.235,2.231,0.207,,,,,,,2.603,
2014-04-30,1.254,2.23,0.21,,,,,,,2.612,
2014-05-05,1.272,2.231,0.212,,,,,,,2.624,
2014-05-06,1.285,2.228,0.212,,,,,,,2.626,
2014-05-07,1.257,2.214,0.21,,,,,,,2.625,
2014-05-08,1.252,2.21,0.21,,,,,,,2.587,
2014-05-09,1.23,2.209,0.21,,,,,,,2.588,
2014-05-12,1.252,2.252,0.213,,,,,,,2.593,
2014-05-13,1.245,2.246,0.212,,,,,,,2.595,
2014-05-14,1.253,2.246,0.212,,,,,,,2.598,
2014-05-15,1.223,2.222,0.209,,,,,,,2.61,
2014-05-16,1.202,2.221,0.208,,,,,,,2.594,
2014-05-19,1.203,2.192,0.205,,,,,,,2.596,
2014-05-20,1.22,2.19,0.205,,,,,,,2.593,
2014-05-21,1.234,2.21,0.206,,,,,,,2.594,
2014-05-22,1.242,2.204,0.205,,,,,,,2.597,
2014-05-23,1.27,2.228,0.207,,,,,,,2.597,
2014-05-26,1.289,2.235,0.21,,,,,,,2.594,
2014-05-27,1.277,2.228,0.21,,,,,,,2.589,
2014-05-28,1.314,2.25,0.211,,,,,,,2.553,
2014-05-29,1.287,2.237,0.21,,,,,,,2.526,
2014-05-30,1.291,2.235,0.21,,,,,,,2.535,
2014-06-03,1.287,2.228,0.21,,,,,,,2.517,
2014-06-04,1.295,2.209,0.207,,,,,,,2.514,
2014-06-05,1.325,2.234,0.209,,,,,,,2.51,
2014-06-06,1.321,2.216,0.209,,,,,,,2.53,
2014-06-09,1.294,2.214,0.209,,,,,,,2.522,
2014-06-10,1.324,2.243,0.21,,,,,,,2.521,
2014-06-11,1.337,2.239,0.213,,,,,,,2.53,
2014-06-12,1.334,2.237,0.212,,,,,,,2.53,
2014-06-13,1.35,2.261,0.212,,,,,,,2.544,
2014-06-16,1.363,2.275,0.211,,,,,,,2.555,
2014-06-17,1.35,2.257,0.211,,,,,,,2.536,
2014-06-18,1.337,2.247,0.211,,,,,,,2.534,
2014-06-19,1.291,2.216,0.207,,,,,,,2.556,
2014-06-20,1.305,2.224,0.207,,,,,,,2.627,
2014-06-23,1.332,2.221,0.206,,,,,,,2.637,
2014-06-24,1.342,2.239,0.209,,,,,,,2.637,
2014-06-25,1.328,2.232,0.209,,,,,,,2.629,
