date,value
2017-10-20,1805128.63
2017-10-23,1806220.95
2017-10-24,1811134.79
2017-10-25,1820638.28
2017-10-26,1828702.32
2017-10-27,1822560.39
2017-10-30,1814539.01
2017-10-31,1806167.31
2017-11-01,1804111.65
2017-11-02,1797924.68
2017-11-03,1797591.61
2017-11-06,1832979.03
2017-11-07,1830000.03
2017-11-08,1824694.24
2017-11-09,1821063.89
2017-11-10,1833340.05
2017-11-13,1829242.49
2017-11-14,1812216.8
2017-11-15,1797941.98
2017-11-16,1810702.54
2017-11-17,1813388.28
2017-11-20,1827211.88
2017-11-21,1846497.07
2017-11-22,1859330.82
2017-11-23,1803852.31
2017-11-24,1810841.27
2017-11-27,1794530.13
2017-11-28,1791401.04
2017-11-29,1789524.86
2017-11-30,1779585.97
2017-12-01,1771466.0
2017-12-04,1767935.1
2017-12-05,1781963.06
2017-12-06,1767356.87
2017-12-07,1752525.23
2017-12-08,1753030.25
2017-12-11,1764899.18
2017-12-12,1747194.02
2017-12-13,1759000.73
2017-12-14,1754925.45
2017-12-15,1740250.23
2017-12-18,1738116.79
2017-12-19,1752523.29
2017-12-20,1744202.25
2017-12-21,1751689.17
2017-12-22,1750964.93
2017-12-25,1740854.35
2017-12-26,1740395.91
2017-12-27,1720948.91
2017-12-28,1724590.73
2017-12-29,1732555.71
2018-01-02,1742415.07
2018-01-03,1751719.49
2018-01-04,1754162.4
2018-01-05,1303986.38
2018-01-08,1309525.32
2018-01-09,1320414.22
2018-01-10,1329411.74
2018-01-11,1328152.91
2018-01-12,1339428.0
2018-01-15,1348275.81
2018-01-16,1353820.7
2018-01-17,1353721.7
2018-01-18,1361106.15
2018-01-19,1379920.34
2018-01-22,1372851.06
2018-01-23,1388387.27
2018-01-24,1409519.58
2018-01-25,1390636.97
2018-01-26,1395803.04
2018-01-29,1372783.38
2018-01-30,1354020.89
2018-01-31,1352826.79
2018-02-01,1348831.61
2018-02-02,1344577.83
2018-02-05,1362187.31
2018-02-06,1318829.04
2018-02-07,1288571.24
2018-02-08,1268126.27
2018-02-09,1235537.91
2018-02-12,1237676.12
2018-02-13,1247069.57
2018-02-14,1248310.82
2018-02-22,1262078.84
2018-02-23,1264292.43
2018-02-26,1282172.33
2018-02-27,1273586.57
2018-02-28,1270322.77
2018-03-01,1283255.83
2018-03-02,1279398.32
2018-03-05,1289471.89
2018-03-06,1299465.65
2018-03-07,1295424.94
2018-03-08,1309828.55
2018-03-09,1343941.35
2018-03-12,1354103.89
2018-03-13,1345235.84
2018-03-14,1333108.69
2018-03-15,1336895.32
2018-03-16,1330801.14
2018-03-19,1348097.06
2018-03-20,1362715.86
2018-03-21,1350121.07
2018-03-22,1345657.1
