code,date,y,MOM_5D,MOM_10D,MOM_20D,MOM_60D,REVERSAL_5D,REVERSAL_20D,UP_DOWN_RATIO_20D,UP_DOWN_RATIO_60D,VOL_5D,VOL_20D,VOL_60D,DOWNSIDE_VOL_20D,DOWNSIDE_VOL_60D,SKEW_60D,KURT_60D,TURNOVER_5D,TURNOVER_20D,TURNOVER_60D,AMIHUD_20D,AMIHUD_60D,VOLUME_CHG_5D,VOLUME_CHG_20D,VOLUME_Z_20D,VOLUME_Z_60D,MA_DEV_10D,MA_DEV_20D,MA_DEV_60D,MACD,RSI_6D,RSI_14D,RSI_28D,BB_WIDTH_20D,BB_WIDTH_60D,ATR_14D,ATR_28D,OBV_CHG,PRICE_VOL_DIVERG_20D,PRICE_VOL_DIVERG_60D,SIZE_PROXY,MOM_120D,VOL_120D,SKEW_120D,KURT_120D,MA_DEV_120D,QUALITY_PROXY,MOM_252D,MOM_12_1M,VOL_252D,LONG_TERM_RET,EARNING_STABILITY
600900.SH,2025-06-04 15:00:00,0.00970224155235866,-0.020962987225679686,-0.02954545454545454,0.018398637137989837,0.09808963997060993,0.020962987225679686,-0.018398637137989837,1.0,1.1428571428571428,0.0070290924815206175,0.008041034957279255,0.008445402898972953,0.0051408849242239344,0.004134634602580525,0.40697627040468837,0.28894010386650093,646154.2,641105.05,843752.6333333333,1.0522372218504228e-08,8.17934739290005e-09,0.035005926637834195,-0.4099274348078956,-0.4411626108125077,-0.5325430560730509,-0.016711625764853077,-0.00887009864876065,0.03151368046888048,-0.003558565567722178,27.31064922108071,47.15589556702881,55.651279748574716,0.03143986666147921,0.08032739478106303,0.014290493715050416,0.013920087941499784,-5.855201e+18,0.0,0.0,29.89,0.06940966010733463,0.008788877521931178,0.3487021759119157,0.06388947159728531,0.0395406869408208,0.07960462159857053,,,,,
000975.SZ,2025-06-11 15:00:00,0.02214393558127825,-0.0030105368790767084,-0.006003001500750282,0.014811031664964336,0.1445852534562213,0.0030105368790767084,-0.014811031664964336,1.0,1.1428571428571428,0.014941123735075354,0.018925098315553075,0.026584148914661578,0.007888413762097328,0.01441272481759175,0.2648732916004173,0.6908885156836693,213392.0,240287.7,341533.86666666664,5.426972151925283e-08,5.5337215868784926e-08,0.0897900109391645,-0.4331857370625629,-1.0772703502474448,-1.2540106763583612,-0.006350952642896424,-0.0064503225161256506,0.007947243828204442,-0.00224435669500901,33.0171047730211,40.80855488693246,48.6472414418668,0.03461523588394928,0.11866716182651926,0.030411963476885448,0.032011647134948584,0.3828029715046013,0.0,0.0,19.87,0.15590459569517168,0.02214359703526074,0.45015721510469314,1.2719865411668323,0.0928591071592264,0.06633641305084095,,,,,
600276.SH,2025-06-11 15:00:00,-0.05300676293182227,0.015404602821083913,0.008479262672811183,0.03421550094517967,0.2149677992449479,-0.015404602821083913,-0.03421550094517967,1.5,1.4583333333333333,0.01580706664861725,0.015496851870932563,0.019482058191795694,0.009215694288101659,0.01262763830383186,0.0032808825553859904,0.5965748255713117,471036.0,464411.15,512630.73333333334,2.5173890770225157e-08,2.7308781422001456e-08,0.18507672219245075,0.059689140215480885,-0.8303791736476426,-0.601493681029462,0.003595406684521407,0.0072816651170499735,0.07896146754010847,-0.002765061855755761,48.079177524348495,42.86939192525649,62.55291157736387,0.029520372089173616,0.12444535459419573,0.025236963730840552,0.027162702039324232,0.4538596000645494,0.0,0.0,54.71,0.13671306877207567,0.01788386229984686,0.2957537909463142,0.6845617793906746,0.1379070081843612,0.05661483862435998,,,,,
600900.SH,2025-06-11 15:00:00,0.017561298873426168,0.012751677852348875,-0.011464133639043639,0.0033244680851063357,0.10752293577981642,-0.012751677852348875,-0.0033244680851063357,1.0,1.2222222222222223,0.0038329222475113212,0.007867392135412566,0.008303272688867921,0.005015386827822343,0.00425248009388662,0.34161967944155885,0.3868084063661539,603804.6,632000.4,823345.45,1.0319624809789952e-08,8.236285880428161e-09,-0.06554101172754112,-0.11665672673164174,-0.6175337495119434,-0.5247709477165099,0.0025245814509700093,-0.003368337626312723,0.033148856050664754,-0.002941405062839447,52.14060716662734,37.325464308291075,54.63331676819154,0.020716217705507876,0.07223502118735901,0.012520117390892736,0.012851462652655491,-5.300064e+18,0.0,0.0,30.18,0.0770877944325481,0.008554979118557394,0.34608375129050034,0.2665788444282189,0.04698964458552313,0.06311897037802848,,,,,
000975.SZ,2025-06-18 15:00:00,-0.06893156080748397,0.0034584980237153395,0.019066733567486116,-0.014077669902912704,0.08319999999999994,-0.0034584980237153395,0.014077669902912704,0.8181818181818182,1.0,0.021321114039173136,0.02070498954271656,0.0259509957318804,0.00787115777184455,0.014351561403817414,0.34819587019255577,0.9917540240246772,270288.6,242056.6,335415.48333333334,6.222898613157448e-08,5.366418669053659e-08,0.26662948939041753,-0.3396144413830696,-0.3874586776114198,-0.8701088795692195,0.004401364917659967,0.004774037153387312,0.019825760935970216,0.0015211511674262904,66.6938472237709,54.39155675555875,51.40419111347866,0.03257841876016729,0.10630506224598793,0.028873883379053226,0.031230217345431518,-0.12522533631889166,0.0,0.0,20.31,0.2529302899444785,0.022312163404726883,0.4135822517048896,1.1369206378153685,0.1083522060629214,0.08661004781757559,,,,,
600276.SH,2025-06-18 15:00:00,0.022003474232773712,-0.07183805087782158,-0.038418708240534505,-0.07382910260993913,0.11108728286510838,0.07183805087782158,0.07382910260993913,0.8181818181818182,1.1851851851851851,0.024120169421383446,0.017584217087632862,0.02033673340113102,0.013455818953312756,0.013419582357332689,-0.025709969977905794,0.3496398084633987,514988.4,468874.15,524088.86666666664,2.5783464166723023e-08,2.814980636889077e-08,0.09331006547270282,0.02289812461610574,-1.1661726888599964,-0.8588326531184505,-0.03877551020408154,-0.04503856894025282,0.010056374181599548,-0.009152153926405442,20.050617413283646,37.61643350273255,51.17394196172455,0.04135780627239303,0.11551934412669528,0.02964127167948824,0.030509829872887202,-0.2603230316843286,0.0,0.0,51.81,0.11419354838709683,0.018157476182349832,0.20794480210972513,0.6281752766125179,0.07199017876848379,0.06289161200201437,,,,,
600900.SH,2025-06-18 15:00:00,0.005535656138065725,0.01722424643921827,0.030536912751677914,-0.0029220779220778814,0.11107091172214179,-0.01722424643921827,0.0029220779220778814,1.0,1.3076923076923077,0.007381209288890673,0.0072161256158361185,0.008211170344732312,0.004940315347477435,0.004305650391470195,0.34180012353433714,0.48206182033582,720666.0,648731.2,802608.4833333333,8.375304309718595e-09,8.223726384458974e-09,0.19354175175213983,-0.020544033162509412,-0.20526599895458028,-0.386915850849095,0.014770511846148748,0.012512157729018814,0.041929373179903306,0.0005397589342764599,84.16241859622846,54.68003082063381,63.64406559904464,0.021596622507855254,0.06462764184354389,0.01165278876122249,0.012943666558124385,-2.72984e+18,0.0,0.0,30.71,0.04919713016740701,0.008306402893573532,0.372272756124507,0.4260928115122007,0.062286689419795316,0.05195661999903725,,,,,
000975.SZ,2025-06-25 15:00:00,0.02062400846113177,-0.05213032581453625,-0.06571146245059278,-0.05402701350675332,0.04475138121546962,0.05213032581453625,0.05402701350675332,0.5384615384615384,0.9354838709677419,0.020071472385472126,0.018846792579695397,0.02620194081400278,0.010476758881236321,0.014596793590919623,0.3572268964108205,0.9127568666391972,276638.8,239032.4,334746.43333333335,5.902671493714793e-08,5.465249674853226e-08,0.023494146626975798,-0.19358953468326368,0.043710568817327884,-0.6267670851682715,-0.04826614323821021,-0.051321928460342114,-0.054129534067509866,-0.008554119717712978,11.667820941206585,38.940027791376586,46.45910137927696,0.053041066599658696,0.09735450983461454,0.02923623177457126,0.032144745788320585,-0.5880646568108038,0.0,0.0,18.91,0.1998730964467006,0.02258872237896457,0.3684735042650222,1.0465309099759752,0.02408116109466385,0.07887160855699368,,,,,
600276.SH,2025-06-25 15:00:00,-0.013220018885741314,0.026560682435052385,-0.05141526334647073,-0.023963133640552914,0.09423434593924362,-0.026560682435052385,0.023963133640552914,1.2222222222222223,1.36,0.00706207562423358,0.01564928982502916,0.019171182966242446,0.014761948297411807,0.013250981396556519,-0.029070068213524265,0.8258063524965817,382914.0,441602.85,522099.36666666664,2.259565994200308e-08,2.5269174193361312e-08,-0.2564609222265978,-0.08610374456019498,0.775432825905216,0.06524069165089558,0.0037534121929028164,-0.012734696921671396,0.02117565378384656,-0.006085764098218895,84.00317751756666,45.06130167026868,48.40062814096723,0.05041965623793875,0.09052972938840081,0.026993120194253324,0.02723593686766491,0.08285984455579776,0.0,0.0,52.95,0.14288797755234195,0.018162852469156984,0.17557644072817974,0.6160233159674458,0.09018847529746865,0.07507526914786346,,,,,
600900.SH,2025-06-25 15:00:00,-0.02040155440414504,0.005208333333333259,0.022855250082808753,0.011464133639043528,0.11199135758012235,-0.005208333333333259,-0.011464133639043528,1.2222222222222223,1.3076923076923077,0.00823552408999813,0.006651754655544607,0.008217938612894011,0.0035063564045905264,0.004401138771688874,0.3248899504303095,0.5021341920373366,656204.6,656707.35,793977.4833333333,8.098339954390879e-09,8.377955195734886e-09,-0.08944698376224214,0.012895728819059649,0.9938652492890624,-0.02191413336673426,0.009546227278671271,0.017597047386805675,0.03904260927107739,0.0004932601795090431,60.75771699884525,74.79059967228068,55.34140081511229,0.020928393557547328,0.05609352761458445,0.012028127313101397,0.012849278312361209,-2.148823e+18,1.0,0.0,30.88,0.0358939953035895,0.008336970827783919,0.3559944304951013,0.3833654311447674,0.06616642162715847,0.04746177956043574,,,,,
000975.SZ,2025-07-02 15:00:00,-0.03886010362694303,0.013123359580052396,-0.032581453634085156,-0.031610637230305993,0.058114035087719396,-0.013123359580052396,0.031610637230305993,0.6666666666666666,1.0,0.01748970966901073,0.018765472328531894,0.02577850495729331,0.010437673573638607,0.014612337898063484,0.365804605787347,1.1434980471430802,255556.8,253969.05,327217.15,5.8026506445298973e-08,5.415550449829256e-08,-0.0762076758574719,-0.0735112493636455,-0.16813521608326398,-0.5992024458745936,0.005208333333333481,-0.02082646305268776,-0.03661367209923372,-0.003010155405199176,65.78140120663986,39.842722363889635,44.5246105592666,0.06332057583384214,0.09186800960019531,0.027313101406365625,0.029126572908956306,-0.354772315308058,0.0,0.0,19.3,0.25569290826284985,0.022624679534438245,0.347901153554136,1.0021321964233447,0.03665441719521434,0.09556996084746773,,,,,
600276.SH,2025-07-02 15:00:00,0.09454545454545449,0.003264208909370181,0.012989530825901596,-0.03025241276911661,0.0237068965517242,-0.003264208909370181,0.03025241276911661,0.6666666666666666,1.1071428571428572,0.009685500802157297,0.015332221664922718,0.01695034095850441,0.01332906862749601,0.012986378057911425,-0.4700458477820074,0.7081966197240201,369764.6,434675.75,479317.5,2.2080924141440238e-08,2.4420249210797552e-08,-0.03434034796325025,-0.0915448663830799,-0.8611829505919563,-0.8503544326464219,0.002802088131429459,-0.014188143843628431,0.003871389185087004,-0.002718386660745335,52.23706479985086,26.767502389324832,40.159559717573174,0.04910996355721647,0.08559504965960937,0.023568010936431974,0.025680109364319893,-0.1929252132724576,0.0,0.0,52.25,0.13834422657952072,0.018206851973657005,0.19589308767174565,0.5935387493396811,0.0703878149919166,0.06594942850243708,,,,,
600900.SH,2025-07-02 15:00:00,-0.00892561983471074,-0.02764384442301504,-0.01529947916666663,0.015100671140939603,0.0651408450704225,0.02764384442301504,-0.015100671140939603,1.5,1.3076923076923077,0.01477948942318891,0.009123052958238995,0.00917990773383568,0.009200507389987133,0.006211896964322343,-0.28230610350008295,1.396767215059676,820391.6,700266.7,809285.6166666667,8.281653537031676e-09,8.923030360183747e-09,0.2502070238459164,0.09228074244618711,-0.5804876215798538,-0.5002074991944124,-0.009236211188261456,-0.004852372728020415,0.01051717322435719,-0.0021862853796889136,41.416179277659545,51.26038186180285,43.25633283140765,0.02243928468568125,0.04211575919600575,0.014167650531286904,0.013116883116883115,-3.649961e+18,0.0,0.0,30.25,0.02368866328257191,0.008588210397467155,0.0933133227547373,1.024590696064224,0.043169395766399,0.03158434100445655,,,,,
000975.SZ,2025-07-09 15:00:00,0.016711590296495826,-0.03886010362694303,-0.026246719160105014,-0.08349802371541493,-0.07388916625062403,0.03886010362694303,0.08349802371541493,0.46153846153846156,0.84375,0.009619123299527244,0.01820032300320987,0.024661446871873976,0.011378048118607972,0.01468019832248106,0.475092630479386,1.8161402901749875,199626.2,250527.6,304914.0,5.0469935116753324e-08,5.2630868619465166e-08,-0.21885780382286824,0.042615165070871264,-0.4806076710872222,-0.6569095929646235,-0.024915895710681202,-0.0461008407682616,-0.07552764695621839,-0.0031972546581023327,0.0,30.296465487895276,42.030341235779765,0.07088604319035957,0.08529813357327516,0.026569118213323032,0.02868694647670386,-0.7934965718796668,0.0,0.0,18.55,0.1174698795180722,0.022327284075223004,0.4343657757723758,1.2140166762036468,-0.009751236698814836,0.04978044470899655,,,,,
600276.SH,2025-07-09 15:00:00,0.0005245672320335348,0.08995616542786355,0.0981182795698925,0.02454317448943022,0.18210004133939628,-0.08995616542786355,-0.02454317448943022,1.0,1.2222222222222223,0.03116404921377061,0.021873226505886474,0.018334064344444446,0.013510377203157078,0.01145046267102439,0.5242637810592853,2.5921571485973556,515092.4,445689.85,449451.0833333333,2.535508595613563e-08,2.6450443192674996e-08,0.3930278885539613,-0.04031190896256487,3.454878085225919,4.613377606374803,0.07985121126866934,0.08198613226377072,0.09046880561346415,0.006012786447560614,87.11350631987183,80.02759710264793,58.52156434823366,0.05437241746999858,0.08049704812927111,0.02296855094546997,0.02512926835360826,0.005598296974195227,0.0,0.0,57.19,0.31320321469575196,0.019066797064012934,0.4357933353725473,1.3945885256528614,0.16271347248576817,0.12370650762192067,,,,,
600900.SH,2025-07-09 15:00:00,0.01200800533689117,-0.0036556995679627446,-0.03632272581163609,-0.006955945677376674,0.026712328767123372,0.0036556995679627446,0.006955945677376674,1.5,1.3076923076923077,0.006302509746524236,0.009417056349976636,0.007898235477096754,0.00869952550715064,0.006075780960889319,-0.9276914847397444,1.891105650091046,773597.2,742714.85,696726.45,8.2951642673536e-09,8.677913819912132e-09,-0.05703910181430427,0.1751809808981133,-0.3055679502077339,-0.15315584331707494,-0.00892561983471074,-0.014431769617673118,-0.0017758046614873013,-0.002980542162300407,27.191714447786083,38.74839726212945,47.133055157836125,0.02075411487431443,0.03533671948208722,0.013199275707614597,0.012353473744401027,-3.802169e+18,0.0,0.0,29.98,0.03379310344827591,0.008537570155587067,0.059807895050277844,1.103660589950362,0.03235433375898533,0.04682795199047428,,,,,
000975.SZ,2025-07-16 15:00:00,0.03234358430540829,0.015616585891222279,-0.022797927461139955,-0.054636591478696706,-0.10104861773117257,-0.015616585891222279,0.054636591478696706,0.5833333333333334,0.7878787878787878,0.010572351455161957,0.015949584688263053,0.021931438336070294,0.011612102692043184,0.014223951176219463,0.4302396973106061,3.259055321095716,242550.4,243593.05,284062.65,4.452481749315811e-08,4.899157592107275e-08,0.21502287775853057,0.006347482365694601,-0.6856133864781868,-0.7015645281428827,-0.0007417611529089152,-0.009297683458528105,-0.050360436720067736,0.0006609285879400896,49.883863770353784,46.79330887341995,40.23992398234331,0.034534349139127264,0.0797015024583253,0.02196636873201028,0.02524238751704285,-0.6726144439944297,0.0,0.0,18.86,0.13546056592414213,0.02228042045585857,0.42293035928742084,1.239018511369725,0.0020588430630270604,0.05470329672006017,0.13614457831325288,0.2234939759036143,0.022583015290680335,0.13614457831325288,-0.022583015290680335
600276.SH,2025-07-16 15:00:00,-0.0015728766165675756,-0.006597222222222254,0.09052792071659987,0.10934470725087242,0.19208333333333338,0.006597222222222254,-0.10934470725087242,1.7142857142857142,1.36,0.007561696355836606,0.01780680102694198,0.01825235320029084,0.0058646001134504445,0.01160611943680648,0.5436509959066401,2.7042781111909524,574244.6,460503.9,462585.4,1.9631176846961038e-08,2.5457044414755637e-08,0.11483803682601401,-0.017851805223213946,-0.28072492436885715,-0.39303270123923684,0.03076812220781089,0.06341064525721074,0.07634959102352279,0.008877226913205792,87.33011285632607,80.47717432656913,60.00310986677933,0.08705025442111193,0.08108997894527062,0.02545313826334445,0.025371997802965975,0.925657964545384,0.0,0.0,57.22,0.30401093892433906,0.01878238422537804,0.4250669627639166,1.5969707464149225,0.14973669449025895,0.12301639593933714,0.4797000258598396,0.33979829325058186,0.02045190150902944,0.4797000258598396,-0.02045190150902944
600900.SH,2025-07-16 15:00:00,-0.03823335530652605,0.014715719063545185,0.008308408109006349,-0.01236979166666663,0.025693035835023803,-0.014715719063545185,0.01236979166666663,1.0,1.2222222222222223,0.0092766574253425,0.009663876281320549,0.008191953711598315,0.008017649427909711,0.005959135118889536,-0.7551796590873469,1.5624339516160872,862003.6,778049.25,696372.9166666666,8.609167043945785e-09,9.024506987269905e-09,0.11427962769255107,0.19933995775137703,-1.245694654564766,-1.4636238074838266,0.004170252200966562,-0.0010864912916076497,0.007136929460580976,1.563557795986325e-05,69.01647062484432,38.0900753219181,53.60157666406436,0.02095851782557915,0.03205106730423988,0.012948488558244648,0.01266597608061022,-3.284785e+18,0.0,0.0,30.34,0.05347222222222214,0.00863184843266626,0.08727950902140019,1.0171107170331686,0.04253107577592785,0.05323694234595384,0.03549488054607508,0.04812286689419798,0.010216272201835927,0.03549488054607508,-0.010216272201835927
000975.SZ,2025-07-23 15:00:00,-0.050333846944016436,0.03729355354288755,0.04846526655896599,0.022047244094488105,-0.03134328358208971,-0.03729355354288755,-0.022047244094488105,0.9,0.9032258064516129,0.016679644429882,0.014087071325081402,0.01721288571296059,0.0065549286543870044,0.009498170003033811,0.5045507208477862,0.662607199069686,238121.2,233963.65,256470.45,4.202503937163854e-08,4.777284169001518e-08,-0.018260947003179484,-0.021205284304554484,-0.4082576011376085,-0.5709053545306333,0.021779060614012025,0.022610887890963438,-0.011089477694065875,0.005920828887607576,70.71488091037901,53.34711105146588,39.84211302298516,0.032925648549201436,0.06321766565304232,0.021168097439283877,0.02325922664905714,-0.1539443665873611,0.0,0.0,19.47,0.17572463768115942,0.02234291210517377,0.3553940568200236,1.1513140021345345,0.0279423993242085,0.08427931877239796,0.10062182023742205,0.06896551724137923,0.022264206398097546,0.10062182023742205,-0.022264206398097546
600276.SH,2025-07-23 15:00:00,0.11307544197444419,-0.010393209769617107,-0.008159722222222165,0.09696620583717364,0.1364630992639746,0.010393209769617107,-0.09696620583717364,1.1111111111111112,1.1851851851851851,0.013153107822208389,0.01868257929066992,0.017655032016418656,0.0054026435811607145,0.01121691154021788,0.6025476289126895,3.3554800404588003,503087.4,490547.25,471786.35,2.1124713876946627e-08,2.393600846924855e-08,-0.12391444342706914,0.11083352383255685,-0.30339004659799007,-0.28928870865839673,-0.006745714385061885,0.034223698621457466,0.0617840747876619,0.0033224846158626535,48.87744141353474,73.04777414484474,60.43138373084183,0.09421586503907405,0.08421329042853747,0.028631442074466724,0.024011652621839887,0.43081138932986307,0.0,0.0,57.13,0.2858428989421562,0.018437923165480485,0.42806530970859014,1.8105781726606454,0.1346743000143995,0.11575238166243522,0.4496320730778991,0.34356762243085526,0.020221535259626784,0.4496320730778991,-0.020221535259626784
600900.SH,2025-07-23 15:00:00,-0.016449623029472282,-0.03249336870026531,-0.024080267558528434,-0.062037929926068824,-0.011517615176151796,0.03249336870026531,0.062037929926068824,0.6666666666666666,1.0689655172413792,0.008339930626336933,0.010068729424018966,0.008456787145037564,0.00824302817653907,0.0064015621086265986,-0.7863322630886296,1.4639329531708376,802424.2,814604.15,706552.65,9.060258037713766e-09,9.07989451244596e-09,-0.06911734475354858,0.24043708358068483,0.8199611128337846,1.6876232542717122,-0.02551429334758215,-0.030468152972057072,-0.031813883527895825,-0.00433513091439448,0.7710815564700084,33.85403144199225,37.86711162928774,0.030126781615077595,0.03126490681686408,0.01270439635758344,0.013634583374130997,-5.740354e+18,0.0,0.0,29.18,0.017079121645172446,0.008880981552454278,0.07329533203148422,0.9342614005950383,0.001831082627603564,0.005045345072920169,-0.030564784053156213,0.02591362126245844,0.010204771687394533,-0.030564784053156213,-0.010204771687394533
000975.SZ,2025-07-30 15:00:00,0.016224986479177916,-0.031937172774869294,-0.01491742141715513,-0.04196891191709862,-0.10546686018384144,0.031937172774869294,0.04196891191709862,0.5833333333333334,0.7352941176470589,0.011833344155899822,0.013580964732769839,0.017402309199957302,0.007696633675976078,0.009369919270131912,0.6032838607552077,0.6631602566658583,324992.2,251322.5,259803.83333333334,3.9701929819305616e-08,4.9105435575346155e-08,0.36481842019946153,-0.010420757962436689,0.0827832156977627,-0.010195350003464242,-0.02442885031393449,-0.02239141354059271,-0.05436505907021938,-0.0019859973892658567,8.97003663082451,49.178949275402,44.86920970589857,0.037550139663569085,0.067743326163968,0.02201962450745578,0.022753611991037617,-1.0527422809202505,0.0,0.0,18.49,0.06570605187319867,0.021895133443785224,0.42142903999927245,1.4131488320550956,-0.027865404837013497,0.03283119831560261,-0.00857908847184985,0.034852546916890104,0.021817720144871135,-0.00857908847184985,-0.021817720144871135
600276.SH,2025-07-30 15:00:00,-0.03160874351313103,0.10591304347826092,0.10150701541659468,0.2119306270249668,0.23451756940399937,-0.10591304347826092,-0.2119306270249668,1.7142857142857142,1.36,0.046625481030924565,0.028710854573896397,0.021646710651617124,0.005286724449309108,0.011575465025313052,1.6700840854483516,6.916704908613994,1052988.4,661353.2,524835.6333333333,2.3183448562589983e-08,2.3757678321179098e-08,1.0930526186901122,0.5214863032961925,0.7824377362412693,1.671740305898316,0.07350259977040996,0.10834175759054632,0.16332746902946282,0.009823332821381823,83.16366996666063,72.77482364884997,76.14616507816368,0.10866655053553714,0.10463569322480865,0.029328510772133963,0.025509401747803997,1.0277497414242118,0.0,0.0,63.59,0.43349864743011723,0.0205264659431622,1.0841841553656724,4.424859461162715,0.24613990250753237,0.15965630797155242,0.5234786775275515,0.2517968375658839,0.021139882291608094,0.5234786775275515,-0.021139882291608094
600900.SH,2025-07-30 15:00:00,-0.025435540069686402,-0.008293020041465149,-0.04840848806366049,-0.046194749086075126,-0.022146507666098825,0.008293020041465149,0.046194749086075126,0.5384615384615384,0.9354838709677419,0.004384775237298412,0.007685721667209746,0.008338513997757918,0.005277164359960967,0.006258505883388509,-0.75508341900791,1.6272742462751206,1043613.4,870409.6,737260.45,7.347802035179426e-09,8.717275930238442e-09,0.3005756805440316,0.24296871463401026,0.32610906627469555,0.9524430612627429,-0.014998112365720573,-0.03287223467169886,-0.04577720393880125,-0.00505323152290566,8.87758184333758,28.326402152367407,35.22644734165287,0.04531732275413864,0.039176267360521023,0.012742658038825263,0.01305375808860128,-9.001861e+18,0.0,0.0,28.7,0.015210470463388637,0.008261714588579777,0.004755946793209962,1.1679528675785598,-0.014936131021503374,0.016473358896825552,-0.06818181818181823,-0.017857142857142905,0.010101110780502688,-0.06818181818181823,-0.010101110780502688
000975.SZ,2025-08-06 15:00:00,-0.018094731240021256,0.049134561697375734,-0.01623036649214671,0.01184706515885825,-0.04034729315628183,-0.049134561697375734,-0.01184706515885825,1.0,0.7878787878787878,0.029192296967598747,0.018309167474714776,0.018249193351314582,0.008968414617383173,0.009418579588488513,0.6492806589743263,0.6547739914235451,302538.2,277050.5,255955.26666666666,4.816818497758755e-08,5.096928053786456e-08,-0.06909088895056559,0.10586817580178787,-0.27436838451297596,-0.10609704537721326,0.01435974951414365,2.6610606987942376e-05,-0.03202541426976924,0.0004508931285690781,60.50797980213957,50.823431995062904,49.978459517428355,0.047596832124820146,0.07318254065341358,0.02505131909070174,0.023264654451455927,-0.5303466801461107,0.0,0.0,18.79,0.0597856739988718,0.022275036677509148,0.4338461995156789,1.2679633584343897,-0.013574937768775719,0.031441107101873436,0.09180708890180123,0.07786170830912265,0.021667739222333227,0.09180708890180123,-0.021667739222333227
600276.SH,2025-08-06 15:00:00,0.016726209808379355,-0.020985691573926823,0.07095652173913036,0.06909722222222214,0.1640831758034027,0.020985691573926823,-0.06909722222222214,1.1111111111111112,1.1851851851851851,0.014497758793150647,0.026019318561173746,0.021209755592858336,0.006698123968822626,0.010001646324496965,1.949522300567346,7.723890867486437,656045.2,696591.4,535564.1333333333,1.8569096585957617e-08,2.3032691104106135e-08,-0.3769682553008181,0.5629510072980124,-0.3400847023299642,0.13630654132990513,0.003879886537771604,0.03617701497560133,0.10887689749761398,0.002322168687697244,23.99414525391441,63.24390568405851,70.70856343675048,0.08814965974474681,0.12031703223593304,0.03264046768431308,0.028522711455481815,0.19379124920334379,0.0,0.0,61.58,0.3794802867383511,0.020617625269530322,1.0958507213701567,4.392916816704321,0.18985972098774972,0.14207938482339724,0.48743961352656995,0.3814009661835749,0.021098146651770785,0.48743961352656995,-0.021098146651770785
600900.SH,2025-08-06 15:00:00,-0.012155881301394333,0.004669540229885083,-0.033517622667588176,-0.06454849498327764,-0.07014627659574468,-0.004669540229885083,0.06454849498327764,0.42857142857142855,0.875,0.01458946212277769,0.009809169751096287,0.009093067065971499,0.008205670269190762,0.007343316255745231,-0.962756942001271,1.9711877709510373,1263294.6,992833.95,789183.0666666667,7.368174790275616e-09,8.660987955806389e-09,0.21050055509061116,0.3367632948230401,0.31100535163254617,1.0234705015754317,-0.014099400775467008,-0.04071063552491683,-0.06619332724966054,-0.004054244797991728,26.81027152638832,13.31703591575507,28.959362639321398,0.0634783683392044,0.0544366180229068,0.013483834720874392,0.012896470708412058,-1.1708956e+19,0.0,0.0,27.97,-0.0070997515086973495,0.008696301921384354,-0.3031770735880798,1.6292349556168535,-0.039947826982374424,0.003634927045004838,-0.09890463917525771,-0.034149484536082464,0.010078253377696942,-0.09890463917525771,-0.010078253377696942
000975.SZ,2025-08-13 15:00:00,-0.0043360433604334725,-0.021220159151193796,0.03015075376884413,-0.017048481619605815,-0.10436893203883502,0.021220159151193796,0.017048481619605815,1.0,0.7878787878787878,0.012357014965241116,0.01854708861172355,0.01833012269012343,0.009704732867962506,0.009659537113285942,0.617123479710305,0.6115466492207235,295033.6,290171.3,258606.98333333334,4.631745073283646e-08,5.102375145252302e-08,-0.024805462582906945,0.19121337821419782,-0.4572293588981254,-0.17782055698310267,-0.003403014098201207,-0.015107030374205799,-0.045418093078203325,0.0007991060854004819,46.12221857335801,41.68844295994573,46.86343508669326,0.04885780176772422,0.07685717692505122,0.022764227642276435,0.022919086333720484,0.4117146134735885,0.0,0.0,18.45,0.057912844036697164,0.02224945803335999,0.4328761860687904,1.2805750210120506,-0.033685699072093844,0.03313088736430728,0.03768278965129346,0.06074240719910007,0.021643337732871876,0.03768278965129346,-0.021643337732871876
600276.SH,2025-08-13 15:00:00,0.003833253473886078,0.029600394671928987,-0.004610492845786962,0.0845314394595531,0.11923489452985336,-0.029600394671928987,-0.0845314394595531,1.0,1.1071428571428572,0.015475620687642761,0.026660791466955124,0.02104013773758797,0.0068868818563707496,0.009903833323573759,2.0757048252470027,8.353819093370944,500123.0,678061.0,535813.0166666667,2.068877632031436e-08,2.203447244466614e-08,-0.23766990445170544,0.47243269818127476,0.37086601415068693,1.0235004066931006,0.015703578728788914,0.03592051489932002,0.11471479313117783,-0.0028351630359257944,54.544822550546876,67.32712206860236,69.15086570644317,0.07768333996792022,0.12966678089920747,0.03208068085883132,0.02893764118009445,0.1783867678856943,0.0,0.0,62.61,0.3464516129032258,0.02070558502095857,1.0802435509236672,4.267148577029324,0.19411050433256838,0.14581190007459016,0.48329779673063245,0.35560293769248985,0.021134408513548218,0.48329779673063245,-0.021134408513548218
